id,sn,epoch,mac_first_half
c1623d8645e2cc1d77e0f6b8057b3733,2977,1619573443.033573,ca:92:45
6d6b154eafa326011a0e9caabb485ac6,3818,1619573443.392816,62:eb:b2
ecb178b5e5daf865a0c15628e5702e4a,3566,1619573444.139323,12:aa:dd
fa39d3d50cce9b49a0febf5aaca5d9e5,2399,1619573444.820683,8e:b9:28
ac6038a8505eb63702fcc94bd12156eb,533,1619573445.70741,fa:6e:5d
ac6038a8505eb63702fcc94bd12156eb,534,1619573445.727635,fa:6e:5d
b717b1b354dd69b846f866771950052a,1957,1619573446.214353,c6:3f:b0
b717b1b354dd69b846f866771950052a,1959,1619573446.253878,c6:3f:b0
b717b1b354dd69b846f866771950052a,1961,1619573446.29717,c6:3f:b0
c78bef7643c5b6ac9eacf964c244af1a,502,1619573446.48182,ea:1a:fb
c78bef7643c5b6ac9eacf964c244af1a,503,1619573446.484118,ea:1a:fb
fa39d3d50cce9b49a0febf5aaca5d9e5,1773,1619573447.454425,8e:b9:28
e646bcda2a2c4bcaadbb930fad815ad8,3704,1619573447.592539,82:4e:a7
849c6f3e7602de6f1453f123f9c1faec,3287,1619573448.007639,ee:c3:a3
849c6f3e7602de6f1453f123f9c1faec,3288,1619573448.042144,ee:c3:a3
fe68d951d065549e6e47bdc81b16aca3,206,1619573448.259333,5e:c1:31
fe68d951d065549e6e47bdc81b16aca3,207,1619573448.280668,5e:c1:31
278e3a786085390896082d2256aa8582,1545,1619573448.793931,92:62:e0
268716fea6dc80dffcb59bf4608442ce,868,1619573449.230983,42:9b:f6
506604285151e70cb91535abc78b96dc,2252,1619573449.645862,36:ad:65
506604285151e70cb91535abc78b96dc,2254,1619573449.66157,36:ad:65
8ed70ea2cf6a1103ea2e4f2a5c4d67ab,1278,1619573449.683526,26:c3:e4
17c4ba757a3efc514845e486bf120196,2722,1619573449.76352,6c:71:d9
17c4ba757a3efc514845e486bf120196,2723,1619573449.809571,6c:71:d9
17c4ba757a3efc514845e486bf120196,2724,1619573449.921986,6c:71:d9
17c4ba757a3efc514845e486bf120196,2725,1619573449.923456,6c:71:d9
17c4ba757a3efc514845e486bf120196,2726,1619573449.950021,6c:71:d9
8ed70ea2cf6a1103ea2e4f2a5c4d67ab,1287,1619573450.032003,26:c3:e4
dea39b501a5fc811e48c6905233b2923,3186,1619573450.290484,9a:e4:b7
dea39b501a5fc811e48c6905233b2923,3187,1619573450.300741,9a:e4:b7
b83705efd5d65eb469efa5a9db174af8,3224,1619573450.480038,da:cd:f4
b83705efd5d65eb469efa5a9db174af8,3225,1619573450.49905,da:cd:f4
9e7ccc19af12726ecf5d9faa6ae03b44,312,1619573450.526948,3c:22:fb
9e7ccc19af12726ecf5d9faa6ae03b44,313,1619573450.544325,3c:22:fb
8f35f99c4d1a1ed10e2cb9a565b84a56,3060,1619573451.133993,9a:d9:f1
0eef01cbb8c026685eb3aab0b13001d3,3585,1619573451.333895,52:9e:c9
e7468ba9ee331df5d7f6183bdcfd1859,2165,1619573451.671822,42:e2:1d
e7468ba9ee331df5d7f6183bdcfd1859,2166,1619573451.691117,42:e2:1d
05296bc3ae459755b8c823f12aaec59e,1757,1619573452.423893,0e:f7:c5
05296bc3ae459755b8c823f12aaec59e,1758,1619573452.444145,0e:f7:c5
12bfba5f6a8f3c4202de26853f9076f3,3607,1619573452.586509,e2:52:ad
0141e4650e3eb01820f59ec33848ff99,3892,1619573452.61023,3c:22:fb
0141e4650e3eb01820f59ec33848ff99,3894,1619573452.636876,3c:22:fb
0141e4650e3eb01820f59ec33848ff99,3895,1619573452.646351,3c:22:fb
0141e4650e3eb01820f59ec33848ff99,3896,1619573452.664875,3c:22:fb
0141e4650e3eb01820f59ec33848ff99,3897,1619573452.675405,3c:22:fb
9f6ae1be6d8ca099a3dd108efe481e59,1864,1619573453.051757,da:de:60
9f6ae1be6d8ca099a3dd108efe481e59,1865,1619573453.062676,da:de:60
12d464a2a94b5b9031d1ddb7214effac,3784,1619573453.099476,9e:a4:ce
12d464a2a94b5b9031d1ddb7214effac,3785,1619573453.119476,9e:a4:ce
74b04a2b991112bf94c0086102741bf0,3469,1619573453.656785,3c:22:fb
74b04a2b991112bf94c0086102741bf0,3470,1619573453.663824,3c:22:fb
74b04a2b991112bf94c0086102741bf0,3471,1619573453.68015,3c:22:fb
74b04a2b991112bf94c0086102741bf0,3472,1619573453.690452,3c:22:fb
74b04a2b991112bf94c0086102741bf0,3473,1619573453.707699,3c:22:fb
74b04a2b991112bf94c0086102741bf0,3474,1619573453.721175,3c:22:fb
db04585502ad739e3e5ed9f7e2083c5f,2175,1619573453.958736,da:a1:19
db04585502ad739e3e5ed9f7e2083c5f,2176,1619573453.981462,da:a1:19
db04585502ad739e3e5ed9f7e2083c5f,2177,1619573454.007411,da:a1:19
ca93f179d29c671d62b7466eb19ac3fe,2678,1619573454.26775,de:83:b3
ca93f179d29c671d62b7466eb19ac3fe,2680,1619573454.322801,de:83:b3
794e97714c0dbfccb8a8c31d646ccf0c,399,1619573454.348043,ba:c9:37
aa1d5d5b5b9fa5450b8b3e21fd034655,1808,1619573454.36315,fe:a8:e5
ca93f179d29c671d62b7466eb19ac3fe,2683,1619573454.382538,de:83:b3
aa1d5d5b5b9fa5450b8b3e21fd034655,1809,1619573454.384594,fe:a8:e5
94c3c1e057e20d5c1fe94faa0b7e3407,818,1619573454.538995,12:82:19
94c3c1e057e20d5c1fe94faa0b7e3407,820,1619573454.558102,12:82:19
5f34aae5c5e4bde16c1ed1dd96c2280b,695,1619573454.615705,a6:6e:a9
5f34aae5c5e4bde16c1ed1dd96c2280b,697,1619573454.635349,a6:6e:a9
0920e8430326cd852b5c6273d24de2d1,507,1619573454.842479,2e:df:c3
0920e8430326cd852b5c6273d24de2d1,508,1619573454.862673,2e:df:c3
a1496f7cc58c1675674428e7c81aaa4f,2198,1619573455.363343,a2:e9:72
a1496f7cc58c1675674428e7c81aaa4f,2200,1619573455.409427,a2:e9:72
ee7b50a4f293620da0a3643be7c2c13c,669,1619573455.905824,9a:99:5a
8fe4cef320e26bfe96e5b8a6d2d37710,600,1619573456.245689,86:4d:22
8fe4cef320e26bfe96e5b8a6d2d37710,601,1619573456.266329,86:4d:22
34ab22d7720c6a6ac63e5224ca7f8564,1396,1619573456.306725,6a:f6:69
7e8c867497178d3019a51b9d076bfba1,708,1619573456.44806,f6:bd:2f
7e8c867497178d3019a51b9d076bfba1,709,1619573456.529116,f6:bd:2f
8683e4952f9b6887adc43483ee793237,3021,1619573456.745378,c2:00:36
1cfd8a809c005d7d70c75d1c084ae159,3319,1619573456.775387,82:53:66
9d682782fdaeae59949041e93597f9bf,684,1619573457.065366,fa:5c:43
9d682782fdaeae59949041e93597f9bf,685,1619573457.094335,fa:5c:43
d9b5318b98c563b6ce34a1fcdd449a0e,46,1619573457.48282,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,47,1619573457.483852,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,49,1619573457.488031,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,50,1619573457.489228,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,51,1619573457.4904,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,52,1619573457.491585,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,54,1619573457.494117,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,55,1619573457.496959,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,58,1619573457.500287,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,60,1619573457.502625,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,61,1619573457.507851,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,71,1619573457.530482,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,72,1619573457.531551,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,74,1619573457.533986,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,79,1619573457.540191,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,81,1619573457.54253,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,82,1619573457.542543,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,87,1619573457.558816,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,90,1619573457.568258,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,97,1619573457.578817,38:af:d7
d9b5318b98c563b6ce34a1fcdd449a0e,99,1619573457.580991,38:af:d7
6709ed1e45316b6d4ffc37c7a0e5c521,604,1619573457.682758,46:30:25
6709ed1e45316b6d4ffc37c7a0e5c521,605,1619573457.692801,46:30:25
6709ed1e45316b6d4ffc37c7a0e5c521,619,1619573457.867458,46:30:25
893e4328919d39a1825bc2a29dfe4a0d,3306,1619573458.464612,46:60:d0
893e4328919d39a1825bc2a29dfe4a0d,3311,1619573458.577411,46:60:d0
893e4328919d39a1825bc2a29dfe4a0d,3313,1619573458.63258,46:60:d0
c4c94ab0456d5899baf08ae0796a7779,437,1619573458.670537,36:a4:4d
37b0a8afcafd894ed02e56f492a84b73,2865,1619573458.79278,3a:f8:0f
37b0a8afcafd894ed02e56f492a84b73,2866,1619573458.813991,3a:f8:0f
893e4328919d39a1825bc2a29dfe4a0d,3319,1619573458.874825,46:60:d0
f117dc09459bf3e14ecb38e8db9878ef,2004,1619573459.410602,7a:71:08
f117dc09459bf3e14ecb38e8db9878ef,2005,1619573459.427534,7a:71:08
17c4ba757a3efc514845e486bf120196,2760,1619573459.812728,6c:71:d9
c782681fd01f725fb5dcca8aa7877100,3760,1619573459.826055,9a:eb:78
17c4ba757a3efc514845e486bf120196,2761,1619573459.858569,6c:71:d9
e6d230254e985fb77f0d7e17a2077fd3,707,1619573459.909418,02:77:f3
49b0885b7d4d7082d37637e10ec4c59d,1095,1619573459.915431,92:58:71
a64dbe777cea23749dfc0a009d298bc7,530,1619573459.916726,ee:48:81
e6d230254e985fb77f0d7e17a2077fd3,711,1619573459.969109,02:77:f3
52cd0949e6ab0a612053be4c74aedaec,417,1619573460.239116,62:c8:1b
52cd0949e6ab0a612053be4c74aedaec,418,1619573460.26417,62:c8:1b
52cd0949e6ab0a612053be4c74aedaec,419,1619573460.284074,62:c8:1b
52cd0949e6ab0a612053be4c74aedaec,421,1619573460.330801,62:c8:1b
aaa4ae3a7db21fb9eee74e8a8a1a2f32,3738,1619573460.376501,02:8c:a8
9d682782fdaeae59949041e93597f9bf,703,1619573460.420603,fa:5c:43
9d682782fdaeae59949041e93597f9bf,705,1619573460.447885,fa:5c:43
9d682782fdaeae59949041e93597f9bf,706,1619573460.455478,fa:5c:43
9d682782fdaeae59949041e93597f9bf,707,1619573460.469425,fa:5c:43
9d682782fdaeae59949041e93597f9bf,708,1619573460.481571,fa:5c:43
e0a819565848cc25bcc088fcf06910b9,1040,1619573460.554158,da:98:3d
e0a819565848cc25bcc088fcf06910b9,1052,1619573461.412913,da:98:3d
3a36ad6bb4d5c7b96af6b986a580fa74,2081,1619573461.510328,4a:81:02
0048729345573b05103fd43eea84c3c5,130,1619573461.557168,56:86:e8
934227401ab3730c084c763fec69ed03,1145,1619573461.558385,ba:5d:2d
934227401ab3730c084c763fec69ed03,1147,1619573461.581807,ba:5d:2d
cb138fe3f46dabe5206eb6a13dd16bc6,3452,1619573461.610323,06:7e:38
b62635c4d9e5d489dba79c0c037cf190,464,1619573462.521431,f6:bd:6f
426b1d2bd574346754bf4706ebae2810,1192,1619573462.754103,46:74:84
87656498afc0dfe33f398709e4979081,743,1619573462.76143,2a:f4:d8
426b1d2bd574346754bf4706ebae2810,1199,1619573463.011831,46:74:84
edcfe7df9e003f607247ccc5cf32b48e,2933,1619573463.042937,22:d5:b8
edcfe7df9e003f607247ccc5cf32b48e,2583,1619573463.060565,22:d5:b8
6cbf60da7e5eb6ce501c4186e6fedd4d,2584,1619573463.062006,32:8f:dd
426b1d2bd574346754bf4706ebae2810,1203,1619573463.127121,46:74:84
c1623d8645e2cc1d77e0f6b8057b3733,3070,1619573463.273018,ca:92:45
c1623d8645e2cc1d77e0f6b8057b3733,3071,1619573463.287032,ca:92:45
c1623d8645e2cc1d77e0f6b8057b3733,3073,1619573463.328407,ca:92:45
1a0377cbbd1c2b20224d450816c32fef,3602,1619573463.512411,46:d7:9b
5192d0535e5205df155dab5c3d418935,3186,1619573463.670958,3e:87:2c
e0a819565848cc25bcc088fcf06910b9,1095,1619573464.439935,da:98:3d
8032bac3af7bb91dab7f7be8d53d3bb1,670,1619573464.453373,e2:d0:4f
55a7f552c530a61cc813ee50b00a7bd4,2240,1619573464.587455,36:f1:05
bb9f328f56af32bdf6070993e239299a,2763,1619573464.734237,3c:22:fb
bb9f328f56af32bdf6070993e239299a,2764,1619573464.74438,3c:22:fb
10c4b937395f40f941db6e3f6fd31e13,482,1619573465.082729,2e:1a:e3
bb8a14cfe07a8503afdb1958c3a347ca,3014,1619573465.324767,ea:d5:3c
d9da8b0b94d2ce2524358cd15b4cbf1f,3891,1619573465.881381,8a:59:d0
1c57353ff67c6c24063577508a4cf51f,1444,1619573466.159152,46:1f:02
4321907d84c06b2990ba580fe51c68fc,2050,1619573466.196783,2e:66:ba
571dcccfe36803cbe4758167b1d3d147,2135,1619573466.572806,5e:3e:70
07dfd6c12fa6cc66a59c6a5a590d7541,991,1619573466.633453,6a:5c:b5
dc01d61c9f58037d657f044f97cedef7,2518,1619573466.851018,f2:e6:c1
bfa4bd18588bae304523791d45c9ccd1,299,1619573466.877797,1e:c8:71
bfa4bd18588bae304523791d45c9ccd1,300,1619573466.888009,1e:c8:71
bfa4bd18588bae304523791d45c9ccd1,306,1619573466.992073,1e:c8:71
8c946cb425b0778ef4c013136478adf3,3514,1619573467.308364,26:12:d8
8c946cb425b0778ef4c013136478adf3,3515,1619573467.310473,26:12:d8
cda6b4ac8ba1a68c312ab23b76034d3c,1424,1619573467.312681,22:3c:1a
8c946cb425b0778ef4c013136478adf3,3519,1619573467.334313,26:12:d8
8c946cb425b0778ef4c013136478adf3,3525,1619573467.35182,26:12:d8
8c946cb425b0778ef4c013136478adf3,3529,1619573467.371934,26:12:d8
8c946cb425b0778ef4c013136478adf3,3531,1619573467.397761,26:12:d8
475ce497c60aa6ab7bb0b1ce8b6f627a,3956,1619573467.740169,94:f6:d6
475ce497c60aa6ab7bb0b1ce8b6f627a,3957,1619573467.750517,94:f6:d6
8579466b487c0a8d4f31de2dbd255d19,3231,1619573467.86245,be:82:fb
8579466b487c0a8d4f31de2dbd255d19,2072,1619573467.88286,be:82:fb
a7ddd2c3e413209a7f9e1c2d92372e42,3802,1619573468.526188,8e:12:33
a7ddd2c3e413209a7f9e1c2d92372e42,3811,1619573468.554384,8e:12:33
a7ddd2c3e413209a7f9e1c2d92372e42,3813,1619573468.55918,8e:12:33
a7ddd2c3e413209a7f9e1c2d92372e42,3817,1619573468.56398,8e:12:33
a7ddd2c3e413209a7f9e1c2d92372e42,3824,1619573468.58654,8e:12:33
fe77d358f90d7756c61c7a54a02af7a8,2401,1619573468.90805,b2:7f:b9
63f25917029def7f92c0d298b55ae46f,3687,1619573469.01081,8a:0f:3a
077641e2886a962889579675aa344f2e,2764,1619573469.019706,46:62:99
63f25917029def7f92c0d298b55ae46f,3688,1619573469.028079,8a:0f:3a
17c4ba757a3efc514845e486bf120196,2783,1619573469.819378,6c:71:d9
17c4ba757a3efc514845e486bf120196,2784,1619573469.820852,6c:71:d9
a436d84bb5e6791f270eca22b5aa7be7,2252,1619573470.093042,26:ea:f9
a436d84bb5e6791f270eca22b5aa7be7,2254,1619573470.140146,26:ea:f9
6869bf5c0ef1760544b593eeffa9151a,3957,1619573470.154166,62:d6:a5
a436d84bb5e6791f270eca22b5aa7be7,2255,1619573470.161335,26:ea:f9
6869bf5c0ef1760544b593eeffa9151a,3958,1619573470.174002,62:d6:a5
a436d84bb5e6791f270eca22b5aa7be7,2256,1619573470.18341,26:ea:f9
a436d84bb5e6791f270eca22b5aa7be7,2257,1619573470.208727,26:ea:f9
77c24321174b2de8f139480ace27b2da,2201,1619573470.377241,ea:ca:c6
d3bfcf71d8bb555bb5c4aa3344a58d8f,489,1619573471.720541,62:f0:fe
d3bfcf71d8bb555bb5c4aa3344a58d8f,494,1619573471.835579,62:f0:fe
9d682782fdaeae59949041e93597f9bf,924,1619573471.975289,fa:5c:43
9d682782fdaeae59949041e93597f9bf,925,1619573471.984635,fa:5c:43
9d682782fdaeae59949041e93597f9bf,926,1619573472.00777,fa:5c:43
9d682782fdaeae59949041e93597f9bf,927,1619573472.009605,fa:5c:43
d3bfcf71d8bb555bb5c4aa3344a58d8f,505,1619573472.080882,62:f0:fe
04ae7d7b2618b8e7ad7411778898767e,3899,1619573472.192071,ba:02:d6
7e8039faccac5c8dfde7dfbf3a536ecf,2937,1619573472.583316,9a:e9:4f
8f30b7b8558943becd986bebf01b2456,2633,1619573472.654904,b2:e1:d7
bfa4bd18588bae304523791d45c9ccd1,437,1619573473.744006,1e:c8:71
bfa4bd18588bae304523791d45c9ccd1,438,1619573473.752165,1e:c8:71
759a4643d7999c43216144bd0a388b61,2670,1619573473.905891,b6:3b:f9
bfa4bd18588bae304523791d45c9ccd1,468,1619573473.970731,1e:c8:71
bfa4bd18588bae304523791d45c9ccd1,469,1619573473.976072,1e:c8:71
c8a59c0518b90ff1578285601a8884d1,854,1619573474.041197,96:d8:65
434d879a1ed5e83d763ee2b0e6e54f86,177,1619573474.191737,5a:b0:83
eab8c2567b71389caf7306979514183d,1508,1619573474.371782,22:0c:1c
eab8c2567b71389caf7306979514183d,1509,1619573474.390953,22:0c:1c
078c0a8a192b000dade4496f31b2c4b8,3951,1619573474.621319,06:9a:50
078c0a8a192b000dade4496f31b2c4b8,3954,1619573474.669801,06:9a:50
078c0a8a192b000dade4496f31b2c4b8,3956,1619573474.731018,06:9a:50
1a0377cbbd1c2b20224d450816c32fef,3756,1619573474.79505,46:d7:9b
1a0377cbbd1c2b20224d450816c32fef,3757,1619573474.807527,46:d7:9b
1a0377cbbd1c2b20224d450816c32fef,3761,1619573474.896007,46:d7:9b
e2e2f9d972296e8e5dd06cc7ef130c16,1038,1619573475.638094,72:f6:0f
1a0377cbbd1c2b20224d450816c32fef,3818,1619573476.491324,46:d7:9b
1a0377cbbd1c2b20224d450816c32fef,3831,1619573476.606158,46:d7:9b
1a0377cbbd1c2b20224d450816c32fef,3832,1619573476.616239,46:d7:9b
1a0377cbbd1c2b20224d450816c32fef,3843,1619573476.73963,46:d7:9b
df8861fbd6c22630b5c3954145874622,3412,1619573476.932022,12:d9:18
df8861fbd6c22630b5c3954145874622,3413,1619573476.94203,12:d9:18
76a7be9a855cb3ae4c3b2a7e94a221d6,3196,1619573477.080212,aa:5e:2d
a8a86f233d3565f048a8227a09907e28,3137,1619573478.048371,e2:77:b0
a8a86f233d3565f048a8227a09907e28,3138,1619573478.069143,e2:77:b0
722f1d12eb322ea117378b0c1938f473,1149,1619573478.115178,8a:a3:46
38bea982cde76bbd2cf5453d136ebe37,1530,1619573478.212692,3c:22:fb
38bea982cde76bbd2cf5453d136ebe37,1531,1619573478.230617,3c:22:fb
304ff012a2171b579e410515792675d8,2024,1619573478.232606,a0:fb:c5
38bea982cde76bbd2cf5453d136ebe37,1532,1619573478.240475,3c:22:fb
38bea982cde76bbd2cf5453d136ebe37,1533,1619573478.257779,3c:22:fb
38bea982cde76bbd2cf5453d136ebe37,1534,1619573478.269399,3c:22:fb
287e695431b9bc0407e3f5f2df1fdc03,390,1619573478.485621,62:b1:32
287e695431b9bc0407e3f5f2df1fdc03,391,1619573478.50738,62:b1:32
12447aaef3e403676e79a29f55e55d73,1152,1619573478.550266,ea:31:c4
db04585502ad739e3e5ed9f7e2083c5f,2201,1619573478.695103,da:a1:19
17c4ba757a3efc514845e486bf120196,2828,1619573479.812233,6c:71:d9
17c4ba757a3efc514845e486bf120196,2829,1619573479.852828,6c:71:d9
17c4ba757a3efc514845e486bf120196,2831,1619573479.945694,6c:71:d9
9f21a44431c2dfc6e2e5444543ad4530,2609,1619573480.183518,be:d2:a2
78b2406bec44913dc4d79dd89311a692,304,1619573480.492995,b8:5d:0a
78b2406bec44913dc4d79dd89311a692,306,1619573480.500159,b8:5d:0a
87c8fe0f479fa0592ebbe27547f7b365,749,1619573480.619225,8a:d5:ac
87c8fe0f479fa0592ebbe27547f7b365,750,1619573480.63998,8a:d5:ac
1029535617d39942a9f214fb245d72b1,3830,1619573481.435527,4e:a5:d6
fe77d358f90d7756c61c7a54a02af7a8,2602,1619573481.455459,b2:7f:b9
78b2406bec44913dc4d79dd89311a692,337,1619573481.569543,b8:5d:0a
fe77d358f90d7756c61c7a54a02af7a8,2621,1619573481.666402,b2:7f:b9
fe77d358f90d7756c61c7a54a02af7a8,2644,1619573481.804111,b2:7f:b9
fe77d358f90d7756c61c7a54a02af7a8,2645,1619573481.815493,b2:7f:b9
fe77d358f90d7756c61c7a54a02af7a8,2663,1619573482.196946,b2:7f:b9
fe77d358f90d7756c61c7a54a02af7a8,2664,1619573482.200977,b2:7f:b9
d18b0ec823d865d9c15c8d13f5898269,2769,1619573482.26487,3c:22:fb
063baf539e5c30038b069581a8b11b53,2191,1619573482.269658,36:d8:51
d18b0ec823d865d9c15c8d13f5898269,2770,1619573482.276485,3c:22:fb
d18b0ec823d865d9c15c8d13f5898269,2771,1619573482.292262,3c:22:fb
063baf539e5c30038b069581a8b11b53,2193,1619573482.325901,36:d8:51
bb5318ec13a1c492a687bdd5de580882,3254,1619573482.462367,da:16:d2
d18b0ec823d865d9c15c8d13f5898269,2781,1619573482.561146,3c:22:fb
d18b0ec823d865d9c15c8d13f5898269,2782,1619573482.569658,3c:22:fb
d18b0ec823d865d9c15c8d13f5898269,2783,1619573482.584266,3c:22:fb
d18b0ec823d865d9c15c8d13f5898269,2784,1619573482.595662,3c:22:fb
74930d260c86cdaea2f4be79695bd60f,2963,1619573482.604104,3c:22:fb
74930d260c86cdaea2f4be79695bd60f,2965,1619573482.632682,3c:22:fb
fe77d358f90d7756c61c7a54a02af7a8,2701,1619573482.64596,b2:7f:b9
74930d260c86cdaea2f4be79695bd60f,2966,1619573482.65102,3c:22:fb
74930d260c86cdaea2f4be79695bd60f,2967,1619573482.659783,3c:22:fb
3afd2ed595a11d47c59a45884b2e63bf,708,1619573483.11051,3c:22:fb
3afd2ed595a11d47c59a45884b2e63bf,709,1619573483.114736,3c:22:fb
3afd2ed595a11d47c59a45884b2e63bf,711,1619573483.140553,3c:22:fb
3afd2ed595a11d47c59a45884b2e63bf,712,1619573483.14177,3c:22:fb
bf002e7ff4a62bd1ad2a94b1621f2e7f,1576,1619573483.486539,0e:a1:2a
bf002e7ff4a62bd1ad2a94b1621f2e7f,1577,1619573483.508651,0e:a1:2a
dd2bfa0ab10027449bf11fd901394714,1070,1619573483.599052,fa:5d:2e
1144af98dd8da95b0b46b809484df7f1,2180,1619573483.979368,56:77:62
1144af98dd8da95b0b46b809484df7f1,2181,1619573483.999631,56:77:62
9417510a9539c42dc4910ed30f0c0a14,3032,1619573484.255477,0e:8b:f1
7431bf2ffc286bf1a44a3617ea25e4e5,549,1619573484.309779,06:b4:9f
0fa3cf59d1fb222b1bbce5a76fa0e921,3013,1619573484.334961,46:ed:b1
e639629f5681f7c16193099a1ace1049,2016,1619573485.555479,4a:a2:5e
e639629f5681f7c16193099a1ace1049,2018,1619573485.610775,4a:a2:5e
957636769c00ee40189364f1a7be6a82,48,1619573485.648181,32:21:76
eff6c265551a013b9af8dcff535e6d81,2754,1619573485.692951,fa:0b:20
4a7a0cfd9e3ebf64ff33b4db366b3a94,3279,1619573485.79599,4a:d5:72
bb9f328f56af32bdf6070993e239299a,2873,1619573485.937692,3c:22:fb
e4f96e7e8f5dc02b88a6731984f7eb24,3182,1619573485.940246,e2:7d:35
bb9f328f56af32bdf6070993e239299a,2874,1619573485.949512,3c:22:fb
24361ef8c0f3faef5885d97514adadd0,3642,1619573486.024157,76:71:c2
24361ef8c0f3faef5885d97514adadd0,3644,1619573486.07992,76:71:c2
b843bdb7c795c203894fd11b9b2f3dcd,2506,1619573486.094479,d6:64:95
