id,sn,epoch,mac_first_half
4cc3ff1eef0c67486bf8909bfea5aafd,2045,1619573468.254472,ae:d7:27
b2b4755b65ad2cd5297857be99d2ff86,2203,1619573468.419649,4a:07:ea
b2b4755b65ad2cd5297857be99d2ff86,2205,1619573468.455024,4a:07:ea
b2b4755b65ad2cd5297857be99d2ff86,2208,1619573468.498608,4a:07:ea
9bb6daf52517afebdef7fc1a93b85877,1541,1619573468.606574,22:03:51
b2b4755b65ad2cd5297857be99d2ff86,2214,1619573468.623591,4a:07:ea
9bb6daf52517afebdef7fc1a93b85877,1542,1619573468.628503,22:03:51
9f1fc166f0b1972a6b6921bea3fe6a7e,398,1619573468.848734,1e:98:e1
d7ffd1c28458dd6260078602f84a2c73,3496,1619573470.444061,be:36:79
539ddee6b0cf308b583d1830e26aad24,928,1619573471.775265,16:21:87
9dbe751029726f893ef2d451831a0be0,2356,1619573472.070595,86:09:af
9dbe751029726f893ef2d451831a0be0,2357,1619573472.091812,86:09:af
627bb69ec09e085a1cfa81f5fb44e77c,3801,1619573473.62532,d2:91:11
627bb69ec09e085a1cfa81f5fb44e77c,2668,1619573473.648077,d2:91:11
f0b9e39d1c2510904038798e9ccc2ab0,298,1619573474.067684,c6:0a:ce
eec69a2f62ad83fd6eefad7a4e0b28c2,4089,1619573476.46987,42:09:75
eec69a2f62ad83fd6eefad7a4e0b28c2,4092,1619573476.490933,42:09:75
eec69a2f62ad83fd6eefad7a4e0b28c2,4094,1619573476.499582,42:09:75
14ddb36c1d99bcb82ea287f440d5e9d4,3950,1619573479.370571,ee:9e:56
14ddb36c1d99bcb82ea287f440d5e9d4,3952,1619573479.391615,ee:9e:56
14ddb36c1d99bcb82ea287f440d5e9d4,3956,1619573479.436542,ee:9e:56
e79aa6dd113ca8c4f9b65880c8c32988,2244,1619573481.113667,f6:41:81
e79aa6dd113ca8c4f9b65880c8c32988,2245,1619573481.127909,f6:41:81
e79aa6dd113ca8c4f9b65880c8c32988,2248,1619573481.135394,f6:41:81
a6d17b4266c5c17f54755a7756a70d18,817,1619573484.904821,aa:d7:29
53aa2cd113e8dac9be561f77b58bceef,2135,1619573485.698062,02:0e:b6
3fbfa8e9e4bf33f25a16ef43b391cfda,2855,1619573488.548864,2e:6d:30
3fbfa8e9e4bf33f25a16ef43b391cfda,2856,1619573488.566559,2e:6d:30
e7344dbdfb42e6e76986b9c030ea86d6,245,1619573488.593218,52:3c:a1
e7344dbdfb42e6e76986b9c030ea86d6,246,1619573488.611361,52:3c:a1
3bb7d6c4f623cf8e9e8c2b3c98fc1632,3780,1619573489.321572,32:dd:36
df0c22a973fb2eb934569182a8f5e2ac,3458,1619573492.36203,5a:4d:ae
df0c22a973fb2eb934569182a8f5e2ac,2446,1619573492.380975,5a:4d:ae
22d99305eae0ed46b83245daa766e20a,1993,1619573495.483667,06:13:ef
a196d52bee81681d52cf72dd1a85d9eb,2495,1619573498.950049,ce:4a:7c
c7611f2fca0ccc53e0793c439cb50613,1251,1619573499.164514,3c:22:fb
c7611f2fca0ccc53e0793c439cb50613,1253,1619573499.192459,3c:22:fb
ed8e66ff353f2efc87d723a75fa3e25f,1789,1619573501.157701,96:e7:90
